555	9.198578834533691
561	9.003360748291016
563	8.94838809967041
564	9.130134582519531
567	9.457979202270508
569	8.975707054138184
570	8.532280921936035
571	8.707274436950684
572	8.195157051086426
573	8.50619888305664
574	8.561921119689941
575	9.006772994995117
576	8.618074417114258
577	8.935844421386719
580	8.778302192687988
585	9.16496467590332
603	9.52538013458252
605	10.478192329406738
608	10.136932373046875
609	10.32961368560791
610	9.667130470275879
611	9.987655639648438
613	10.984871864318848
614	10.690845489501953
615	10.34581184387207
616	10.772655487060547
617	10.466110229492188
618	10.578186988830566
619	10.28986644744873
620	10.080648422241211
621	10.84864330291748
622	10.740105628967285
623	10.871674537658691
624	10.691743850708008
625	11.491233825683594
626	11.251904487609863
627	10.943887710571289
628	11.444219589233398
630	10.982046127319336
632	11.323328971862793
633	10.303779602050781
634	11.02617359161377
636	11.983201026916504
638	10.657095909118652
639	11.444503784179688
640	10.77480411529541
641	11.3734712600708
642	9.854391098022461
643	10.342391967773438
644	11.070270538330078
645	11.172406196594238
646	11.351146697998047
648	10.864527702331543
649	10.985089302062988
650	11.258460998535156
653	10.954414367675781
654	11.192880630493164
659	10.47764778137207
662	9.895347595214844
664	10.899127006530762
665	10.46855640411377
666	11.067375183105469
667	10.334118843078613
669	10.481612205505371
670	10.899895668029785
672	10.407322883605957
673	10.595687866210938
674	10.689520835876465
675	10.16772174835205
677	10.087422370910645
678	10.120140075683594
679	10.21407699584961
680	10.60181999206543
685	9.202128410339355
686	9.740645408630371
687	9.40401554107666
688	9.28058910369873
689	9.223421096801758
692	9.10958194732666
694	9.607470512390137
695	9.1400728225708
696	9.743478775024414
698	11.598917007446289
700	9.791440963745117
701	10.43667984008789
702	10.053070068359375
703	10.745474815368652
704	10.543741226196289
705	11.478144645690918
706	11.136486053466797
707	10.60096263885498
708	10.305007934570312
709	10.735503196716309
710	10.867338180541992
711	10.502161026000977
712	10.799002647399902
713	10.766201972961426
716	10.687774658203125
717	10.7855863571167
719	10.270992279052734
720	10.871124267578125
721	10.30146598815918
722	10.300856590270996
723	10.827079772949219
724	10.443953514099121
725	10.884515762329102
726	11.089334487915039
727	10.647717475891113
728	10.885409355163574
729	10.299092292785645
730	10.526979446411133
732	10.287500381469727
734	10.449448585510254
735	10.288993835449219
736	10.36001968383789
737	10.636795043945312
739	9.354433059692383
740	10.483556747436523
741	10.007401466369629
742	9.828510284423828
743	9.901572227478027
744	9.73801040649414
746	10.736257553100586
749	9.480912208557129
750	9.121238708496094
751	9.508383750915527
752	9.907120704650879
753	10.162287712097168
754	9.965801239013672
757	9.977145195007324
758	9.378571510314941
759	9.746227264404297
760	9.768491744995117
761	9.508076667785645
762	9.174504280090332
764	9.379982948303223
765	9.460970878601074
766	10.078300476074219
767	10.111886024475098
768	9.628470420837402
770	10.392867088317871
772	9.639348030090332
773	10.354214668273926
774	10.38310432434082
775	10.509111404418945
777	10.451388359069824
779	9.93098258972168
780	10.315369606018066
781	9.807104110717773
782	9.786009788513184
783	10.153980255126953
784	9.706083297729492
785	9.041166305541992
786	9.491310119628906
789	9.781295776367188
790	9.947592735290527
791	10.162760734558105
792	10.359535217285156
793	9.19851016998291
794	10.388479232788086
798	9.950006484985352
799	9.825576782226562
800	10.007610321044922
801	10.221715927124023
802	9.738402366638184
804	9.855868339538574
805	9.761026382446289
806	10.595231056213379
807	10.098030090332031
808	9.611899375915527
809	9.960029602050781
811	10.525252342224121
812	9.425118446350098
813	9.557832717895508
814	9.817520141601562
816	9.88442325592041
817	10.098821640014648
818	9.782480239868164
819	9.443066596984863
820	9.26428508758545
821	9.888507843017578
822	9.539161682128906
823	9.383728981018066
825	10.097606658935547
826	9.839973449707031
827	9.348258018493652
829	9.366671562194824
830	10.157747268676758
833	10.070080757141113
834	10.22563362121582
835	9.689018249511719
837	9.55670166015625
838	11.014902114868164
840	10.123502731323242
841	9.998332023620605
842	10.272256851196289
843	10.305522918701172
844	10.621720314025879
845	10.166158676147461
846	10.00698471069336
847	10.880168914794922
848	10.155400276184082
849	10.635480880737305
850	10.39901351928711
851	10.199904441833496
852	10.001442909240723
854	10.15619945526123
855	10.520963668823242
857	10.56850814819336
863	10.441036224365234
869	10.91413688659668
870	10.704366683959961
874	10.064008712768555
876	10.50662612915039
877	10.600576400756836
878	9.940600395202637
879	10.076749801635742
883	10.478559494018555
884	10.269729614257812
885	9.736662864685059
886	9.722923278808594
887	9.910761833190918
888	10.177899360656738
889	9.91908073425293
891	10.058152198791504
893	10.029170989990234
894	10.667351722717285
895	9.758594512939453
896	10.231585502624512
897	9.998044967651367
898	9.902871131896973
899	9.874561309814453
901	10.563055992126465
902	9.546958923339844
903	9.967611312866211
904	9.878628730773926
905	10.014960289001465
907	9.148979187011719
909	9.766441345214844
910	10.249497413635254
911	9.34150505065918
912	9.922611236572266
913	9.747645378112793
914	10.05802059173584
915	9.816610336303711
916	9.679058074951172
917	10.142647743225098
918	10.020899772644043
919	10.566333770751953
920	10.035077095031738
921	10.676057815551758
922	10.143797874450684
923	10.286161422729492
924	10.232199668884277
925	10.421430587768555
927	10.491582870483398
928	9.717962265014648
929	9.753670692443848
930	10.302045822143555
932	10.598665237426758
933	10.649105072021484
934	10.108989715576172
935	9.93751335144043
936	10.58622932434082
937	10.315495491027832
938	10.114294052124023
939	9.967495918273926
940	9.84524154663086
941	10.068170547485352
942	10.379374504089355
943	10.575282096862793
944	10.4579439163208
945	10.631990432739258
946	11.323467254638672
947	10.634706497192383
948	10.241786003112793
949	9.477438926696777
952	10.286133766174316
953	9.756403923034668
954	9.89671802520752
955	10.098658561706543
956	9.772686958312988
958	9.840579986572266
960	10.072126388549805
961	10.067018508911133
962	9.983179092407227
963	9.664505958557129
964	10.042155265808105
965	10.342751502990723
966	9.996404647827148
968	9.603705406188965
969	10.515429496765137
970	10.932584762573242
972	10.753023147583008
973	11.275911331176758
974	10.779243469238281
976	10.35507869720459
977	10.831645011901855
978	10.559640884399414
979	10.455113410949707
980	10.037002563476562
981	10.858437538146973
982	10.427445411682129
984	10.622904777526855
985	10.580121994018555
986	10.707459449768066
987	10.699132919311523
989	10.019351959228516
990	10.644198417663574
991	10.550543785095215
992	9.764399528503418
994	10.410980224609375
998	9.838496208190918
999	9.507160186767578
1007	8.754820823669434
2051	6.8996124267578125
2358	8.228282928466797
